T,v,p
252,0.017753853880291832,126267.39990724015
252,0.018653342684751724,126267.39990724015
252,0.019598403572591586,126267.39990724015
252,0.02059134542722754,126267.39990724015
252,0.021634594110327157,126267.39990724015
252,0.02273069838844534,126267.39990724015
252,0.023882336159929858,126267.39990724015
252,0.025092320997309354,126267.39990724015
252,0.026363609021147837,126267.39990724015
252,0.027699306122158925,126267.39990724015
252,0.029102675549224383,126267.39990724015
252,0.030577145881855373,126267.39990724015
252,0.03212631940657368,126267.39990724015
252,0.03375398091767769,126267.39990724015
252,0.035464106963893884,126267.39990724015
252,0.03726087556350488,126267.39990724015
252,0.039148676411688656,126267.39990724015
252,0.04113212160500675,126267.39990724015
252,0.043216056909242684,126267.39990724015
252,0.045405573598118684,126267.39990724015
252,0.047706020891814443,126267.39990724015
252,0.05012301902567601,126267.39990724015
252,0.05266247298104359,126267.39990724015
252,0.05533058691174367,126267.39990724015
252,0.05813387930149098,126267.39990724015
252,0.0610791988892319,126267.39990724015
252,0.06417374140133572,126267.39990724015
252,0.06742506713151325,126267.39990724015
252,0.07084111941141158,126267.39990724015
252,0.07443024401701089,126267.39990724015
252,0.0782012095582356,126267.39990724015
252,0.08216322890159282,126267.39990724015
252,0.08632598167817719,126267.39990724015
252,0.0906996379320301,126267.39990724015
252,0.09529488296663015,126267.39990724015
252,0.10012294345021629,126267.39990724015
252,0.10519561484372214,126267.39990724015
252,0.11052529021833142,126267.39990724015
252,0.11612499053305735,126267.39990724015
252,0.1220083964463192,126267.39990724015
252,0.12818988173923312,126267.39990724015
252,0.13468454843227573,126267.39990724015
252,0.14150826368111252,126267.39990724015
252,0.1486776985417325,126267.39990724015
252,0.15621036869959642,124975.03231073616
252,0.1641246772623032,119250.64787524054
252,0.17243995972032267,113773.22482995901
252,0.1811765311856385,108533.71152433305
252,0.19035573602370837,103523.20158391145
252,0.2,98732.95840389813
254,0.0015000000000000005,137680.47033239563
254,0.0015759966380137665,137680.47033239563
254,0.0016558436020204612,137680.47033239563
254,0.001739735966573901,137680.47033239563
254,0.0018278786895680652,137680.47033239563
254,0.0019204871129708527,137680.47033239563
254,0.0020177874889272165,137680.47033239563
254,0.002120017532517022,137680.47033239563
254,0.002227427002518044,137680.47033239563
254,0.00234027831159301,137680.47033239563
254,0.002458847167391411,137680.47033239563
254,0.002583423246132357,137680.47033239563
254,0.002714310900314134,137680.47033239563
254,0.0028518299022794627,137680.47033239563
254,0.00299631622545304,137680.47033239563
254,0.003148122865160059,137680.47033239563
254,0.003307620701031009,137680.47033239563
254,0.0034751994030997376,137680.47033239563
254,0.003651268383808422,137680.47033239563
254,0.003836257798245354,137680.47033239563
254,0.0040306195950591765,137680.47033239563
254,0.004234828620617113,137680.47033239563
254,0.004449383779104696,137680.47033239563
254,0.00467480925140132,137680.47033239563
254,0.00491165577570942,137680.47033239563
254,0.005160501993065962,137680.47033239563
254,0.005421955861023525,137680.47033239563
254,0.00569665613895474,137680.47033239563
254,0.005985273948608768,137680.47033239563
254,0.006288514413732525,137680.47033239563
254,0.0066071183827623794,137680.47033239563
254,0.006941864238794974,137680.47033239563
254,0.007293569801259248,137680.47033239563
254,0.007663094323935538,137680.47033239563
254,0.00805134059420318,137680.47033239563
254,0.008459257138645314,137680.47033239563
254,0.00888784054039931,137680.47033239563
254,0.009338137873914501,137680.47033239563
254,0.009811249263065515,137680.47033239563
254,0.010308330568870861,137680.47033239563
254,0.010830596213383335,137680.47033239563
254,0.011379322146651168,137680.47033239563
254,0.011955848963998556,137680.47033239563
254,0.012561585181241388,137680.47033239563
254,0.013198010675839976,137680.47033239563
254,0.01386668030239573,137680.47033239563
254,0.014569227691324923,137680.47033239563
254,0.015307369239990086,137680.47033239563
254,0.0160829083060398,137680.47033239563
254,0.016897739613201603,137680.47033239563
254,0.017753853880291832,137680.47033239563
254,0.018653342684751724,137680.47033239563
254,0.019598403572591586,137680.47033239563
254,0.02059134542722754,137680.47033239563
254,0.021634594110327157,137680.47033239563
254,0.02273069838844534,137680.47033239563
254,0.023882336159929858,137680.47033239563
254,0.025092320997309354,137680.47033239563
254,0.026363609021147837,137680.47033239563
254,0.027699306122158925,137680.47033239563
254,0.029102675549224383,137680.47033239563
254,0.030577145881855373,137680.47033239563
254,0.03212631940657368,137680.47033239563
254,0.03375398091767769,137680.47033239563
254,0.035464106963893884,137680.47033239563
254,0.03726087556350488,137680.47033239563
254,0.039148676411688656,137680.47033239563
254,0.04113212160500675,137680.47033239563
254,0.043216056909242684,137680.47033239563
254,0.045405573598118684,137680.47033239563
254,0.047706020891814443,137680.47033239563
254,0.05012301902567601,137680.47033239563
254,0.05266247298104359,137680.47033239563
254,0.05533058691174367,137680.47033239563
254,0.05813387930149098,137680.47033239563
254,0.0610791988892319,137680.47033239563
254,0.06417374140133572,137680.47033239563
254,0.06742506713151325,137680.47033239563
254,0.07084111941141158,137680.47033239563
254,0.07443024401701089,137680.47033239563
254,0.0782012095582356,137680.47033239563
254,0.08216322890159282,137680.47033239563
254,0.08632598167817719,137680.47033239563
254,0.0906996379320301,137680.47033239563
254,0.09529488296663015,137680.47033239563
254,0.10012294345021629,137680.47033239563
254,0.10519561484372214,137680.47033239563
254,0.11052529021833142,137680.47033239563
254,0.11612499053305735,137680.47033239563
254,0.1220083964463192,137680.47033239563
254,0.12818988173923312,137680.47033239563
254,0.13468454843227573,137680.47033239563
254,0.14150826368111252,137680.47033239563
254,0.1486776985417325,132166.570824541
254,0.15621036869959642,126121.29347113935
254,0.1641246772623032,120336.01003032253
254,0.17243995972032267,114801.2717767894
254,0.1811765311856385,109507.77223583071
254,0.19035573602370837,104446.37399603649
254,0.2,99608.13029590025
256,0.0015000000000000005,149888.04735501012
256,0.0015759966380137665,149888.04735501012
256,0.0016558436020204612,149888.04735501012
256,0.001739735966573901,149888.04735501012
256,0.0018278786895680652,149888.04735501012
256,0.0019204871129708527,149888.04735501012
256,0.0020177874889272165,149888.04735501012
256,0.002120017532517022,149888.04735501012
256,0.002227427002518044,149888.04735501012
256,0.00234027831159301,149888.04735501012
256,0.002458847167391411,149888.04735501012
256,0.002583423246132357,149888.04735501012
256,0.002714310900314134,149888.04735501012
256,0.0028518299022794627,149888.04735501012
256,0.00299631622545304,149888.04735501012
256,0.003148122865160059,149888.04735501012
256,0.003307620701031009,149888.04735501012
256,0.0034751994030997376,149888.04735501012
256,0.003651268383808422,149888.04735501012
256,0.003836257798245354,149888.04735501012
256,0.0040306195950591765,149888.04735501012
256,0.004234828620617113,149888.04735501012
256,0.004449383779104696,149888.04735501012
256,0.00467480925140132,149888.04735501012
256,0.00491165577570942,149888.04735501012
256,0.005160501993065962,149888.04735501012
256,0.005421955861023525,149888.04735501012
256,0.00569665613895474,149888.04735501012
256,0.005985273948608768,149888.04735501012
256,0.006288514413732525,149888.04735501012
256,0.0066071183827623794,149888.04735501012
256,0.006941864238794974,149888.04735501012
256,0.007293569801259248,149888.04735501012
256,0.007663094323935538,149888.04735501012
256,0.00805134059420318,149888.04735501012
256,0.008459257138645314,149888.04735501012
256,0.00888784054039931,149888.04735501012
256,0.009338137873914501,149888.04735501012
256,0.009811249263065515,149888.04735501012
256,0.010308330568870861,149888.04735501012
256,0.010830596213383335,149888.04735501012
256,0.011379322146651168,149888.04735501012
256,0.011955848963998556,149888.04735501012
256,0.012561585181241388,149888.04735501012
256,0.013198010675839976,149888.04735501012
256,0.01386668030239573,149888.04735501012
256,0.014569227691324923,149888.04735501012
256,0.015307369239990086,149888.04735501012
256,0.0160829083060398,149888.04735501012
256,0.016897739613201603,149888.04735501012
256,0.017753853880291832,149888.04735501012
256,0.018653342684751724,149888.04735501012
256,0.019598403572591586,149888.04735501012
256,0.02059134542722754,149888.04735501012
256,0.021634594110327157,149888.04735501012
256,0.02273069838844534,149888.04735501012
256,0.023882336159929858,149888.04735501012
256,0.025092320997309354,149888.04735501012
256,0.026363609021147837,149888.04735501012
256,0.027699306122158925,149888.04735501012
256,0.029102675549224383,149888.04735501012
256,0.030577145881855373,149888.04735501012
256,0.03212631940657368,149888.04735501012
256,0.03375398091767769,149888.04735501012
256,0.035464106963893884,149888.04735501012
256,0.03726087556350488,149888.04735501012
256,0.039148676411688656,149888.04735501012
256,0.04113212160500675,149888.04735501012
256,0.043216056909242684,149888.04735501012
256,0.045405573598118684,149888.04735501012
256,0.047706020891814443,149888.04735501012
256,0.05012301902567601,149888.04735501012
256,0.05266247298104359,149888.04735501012
256,0.05533058691174367,149888.04735501012
256,0.05813387930149098,149888.04735501012
256,0.0610791988892319,149888.04735501012
256,0.06417374140133572,149888.04735501012
256,0.06742506713151325,149888.04735501012
256,0.07084111941141158,149888.04735501012
256,0.07443024401701089,149888.04735501012
256,0.0782012095582356,149888.04735501012
256,0.08216322890159282,149888.04735501012
256,0.08632598167817719,149888.04735501012
256,0.0906996379320301,149888.04735501012
256,0.09529488296663015,149888.04735501012
256,0.10012294345021629,149888.04735501012
256,0.10519561484372214,149888.04735501012
256,0.11052529021833142,149888.04735501012
256,0.11612499053305735,149888.04735501012
256,0.1220083964463192,149888.04735501012
256,0.12818988173923312,149888.04735501012
256,0.13468454843227573,146422.24410640242
256,0.14150826368111252,139755.64541101255
256,0.1486776985417325,133372.62471008045
256,0.15621036869959642,127263.22599773122
256,0.1641246772623032,121417.59507140957
256,0.17243995972032267,115826.01544894399
256,0.1811765311856385,110478.93775466601
256,0.19035573602370837,105367.00351544404
256,0.2,100481.06417158848
258,0.0015000000000000005,162927.5277442573
258,0.0015759966380137665,162927.5277442573
258,0.0016558436020204612,162927.5277442573
258,0.001739735966573901,162927.5277442573
258,0.0018278786895680652,162927.5277442573
258,0.0019204871129708527,162927.5277442573
258,0.0020177874889272165,162927.5277442573
258,0.002120017532517022,162927.5277442573
258,0.002227427002518044,162927.5277442573
258,0.00234027831159301,162927.5277442573
258,0.002458847167391411,162927.5277442573
258,0.002583423246132357,162927.5277442573
258,0.002714310900314134,162927.5277442573
258,0.0028518299022794627,162927.5277442573
258,0.00299631622545304,162927.5277442573
258,0.003148122865160059,162927.5277442573
258,0.003307620701031009,162927.5277442573
258,0.0034751994030997376,162927.5277442573
258,0.003651268383808422,162927.5277442573
258,0.003836257798245354,162927.5277442573
258,0.0040306195950591765,162927.5277442573
258,0.004234828620617113,162927.5277442573
258,0.004449383779104696,162927.5277442573
258,0.00467480925140132,162927.5277442573
258,0.00491165577570942,162927.5277442573
258,0.005160501993065962,162927.5277442573
258,0.005421955861023525,162927.5277442573
258,0.00569665613895474,162927.5277442573
258,0.005985273948608768,162927.5277442573
258,0.006288514413732525,162927.5277442573
258,0.0066071183827623794,162927.5277442573
258,0.006941864238794974,162927.5277442573
258,0.007293569801259248,162927.5277442573
258,0.007663094323935538,162927.5277442573
258,0.00805134059420318,162927.5277442573
258,0.008459257138645314,162927.5277442573
258,0.00888784054039931,162927.5277442573
258,0.009338137873914501,162927.5277442573
258,0.009811249263065515,162927.5277442573
258,0.010308330568870861,162927.5277442573
258,0.010830596213383335,162927.5277442573
258,0.011379322146651168,162927.5277442573
258,0.011955848963998556,162927.5277442573
258,0.012561585181241388,162927.5277442573
258,0.013198010675839976,162927.5277442573
258,0.01386668030239573,162927.5277442573
258,0.014569227691324923,162927.5277442573
258,0.015307369239990086,162927.5277442573
258,0.0160829083060398,162927.5277442573
258,0.016897739613201603,162927.5277442573
258,0.017753853880291832,162927.5277442573
258,0.018653342684751724,162927.5277442573
258,0.019598403572591586,162927.5277442573
258,0.02059134542722754,162927.5277442573
258,0.021634594110327157,162927.5277442573
258,0.02273069838844534,162927.5277442573
258,0.023882336159929858,162927.5277442573
258,0.025092320997309354,162927.5277442573
258,0.026363609021147837,162927.5277442573
258,0.027699306122158925,162927.5277442573
258,0.029102675549224383,162927.5277442573
258,0.030577145881855373,162927.5277442573
258,0.03212631940657368,162927.5277442573
258,0.03375398091767769,162927.5277442573
258,0.035464106963893884,162927.5277442573
258,0.03726087556350488,162927.5277442573
258,0.039148676411688656,162927.5277442573
258,0.04113212160500675,162927.5277442573
258,0.043216056909242684,162927.5277442573
258,0.045405573598118684,162927.5277442573
258,0.047706020891814443,162927.5277442573
258,0.05012301902567601,162927.5277442573
258,0.05266247298104359,162927.5277442573
258,0.05533058691174367,162927.5277442573
258,0.05813387930149098,162927.5277442573
258,0.0610791988892319,162927.5277442573
258,0.06417374140133572,162927.5277442573
258,0.06742506713151325,162927.5277442573
258,0.07084111941141158,162927.5277442573
258,0.07443024401701089,162927.5277442573
258,0.0782012095582356,162927.5277442573
258,0.08216322890159282,162927.5277442573
258,0.08632598167817719,162927.5277442573
258,0.0906996379320301,162927.5277442573
258,0.09529488296663015,162927.5277442573
258,0.10012294345021629,162927.5277442573
258,0.10519561484372214,162927.5277442573
258,0.11052529021833142,162927.5277442573
258,0.11612499053305735,162927.5277442573
258,0.1220083964463192,162145.04975307413
258,0.12818988173923312,154799.78377940986
258,0.13468454843227573,147763.14653373577
258,0.14150826368111252,141024.73361122914
258,0.1486776985417325,134574.18550879945
258,0.15621036869959642,128401.23498820774
258,0.1641246772623032,122495.74629517668
258,0.17243995972032267,116847.74739734574
258,0.1811765311856385,111447.45623567524
258,0.19035573602370837,106285.3018415054
258,0.2,101351.94105071745
260,0.0015000000000000005,176837.08215224187
260,0.0015759966380137665,176837.08215224187
260,0.0016558436020204612,176837.08215224187
260,0.001739735966573901,176837.08215224187
260,0.0018278786895680652,176837.08215224187
260,0.0019204871129708527,176837.08215224187
260,0.0020177874889272165,176837.08215224187
260,0.002120017532517022,176837.08215224187
260,0.002227427002518044,176837.08215224187
260,0.00234027831159301,176837.08215224187
260,0.002458847167391411,176837.08215224187
260,0.002583423246132357,176837.08215224187
260,0.002714310900314134,176837.08215224187
260,0.0028518299022794627,176837.08215224187
260,0.00299631622545304,176837.08215224187
260,0.003148122865160059,176837.08215224187
260,0.003307620701031009,176837.08215224187
260,0.0034751994030997376,176837.08215224187
260,0.003651268383808422,176837.08215224187
260,0.003836257798245354,176837.08215224187
260,0.0040306195950591765,176837.08215224187
260,0.004234828620617113,176837.08215224187
260,0.004449383779104696,176837.08215224187
260,0.00467480925140132,176837.08215224187
260,0.00491165577570942,176837.08215224187
260,0.005160501993065962,176837.08215224187
260,0.005421955861023525,176837.08215224187
260,0.00569665613895474,176837.08215224187
260,0.005985273948608768,176837.08215224187
260,0.006288514413732525,176837.08215224187
260,0.0066071183827623794,176837.08215224187
260,0.006941864238794974,176837.08215224187
260,0.007293569801259248,176837.08215224187
260,0.007663094323935538,176837.08215224187
260,0.00805134059420318,176837.08215224187
260,0.008459257138645314,176837.08215224187
260,0.00888784054039931,176837.08215224187
260,0.009338137873914501,176837.08215224187
260,0.009811249263065515,176837.08215224187
260,0.010308330568870861,176837.08215224187
260,0.010830596213383335,176837.08215224187
260,0.011379322146651168,176837.08215224187
260,0.011955848963998556,176837.08215224187
260,0.012561585181241388,176837.08215224187
260,0.013198010675839976,176837.08215224187
260,0.01386668030239573,176837.08215224187
260,0.014569227691324923,176837.08215224187
260,0.015307369239990086,176837.08215224187
260,0.0160829083060398,176837.08215224187
260,0.016897739613201603,176837.08215224187
260,0.017753853880291832,176837.08215224187
260,0.018653342684751724,176837.08215224187
260,0.019598403572591586,176837.08215224187
260,0.02059134542722754,176837.08215224187
260,0.021634594110327157,176837.08215224187
260,0.02273069838844534,176837.08215224187
260,0.023882336159929858,176837.08215224187
260,0.025092320997309354,176837.08215224187
260,0.026363609021147837,176837.08215224187
260,0.027699306122158925,176837.08215224187
260,0.029102675549224383,176837.08215224187
260,0.030577145881855373,176837.08215224187
260,0.03212631940657368,176837.08215224187
260,0.03375398091767769,176837.08215224187
260,0.035464106963893884,176837.08215224187
260,0.03726087556350488,176837.08215224187
260,0.039148676411688656,176837.08215224187
260,0.04113212160500675,176837.08215224187
260,0.043216056909242684,176837.08215224187
260,0.045405573598118684,176837.08215224187
260,0.047706020891814443,176837.08215224187
260,0.05012301902567601,176837.08215224187
260,0.05266247298104359,176837.08215224187
260,0.05533058691174367,176837.08215224187
260,0.05813387930149098,176837.08215224187
260,0.0610791988892319,176837.08215224187
260,0.06417374140133572,176837.08215224187
260,0.06742506713151325,176837.08215224187
260,0.07084111941141158,176837.08215224187
260,0.07443024401701089,176837.08215224187
260,0.0782012095582356,176837.08215224187
260,0.08216322890159282,176837.08215224187
260,0.08632598167817719,176837.08215224187
260,0.0906996379320301,176837.08215224187
260,0.09529488296663015,176837.08215224187
260,0.10012294345021629,176837.08215224187
260,0.10519561484372214,176837.08215224187
260,0.11052529021833142,176837.08215224187
260,0.11612499053305735,171386.86090460105
260,0.1220083964463192,163636.7652488357
260,0.12818988173923312,156210.97436390814
260,0.13468454843227573,149098.69208623026
260,0.14150826368111252,142289.15114067643
260,0.1486776985417325,135771.66470537847
260,0.15621036869959642,129535.66927695286
260,0.1641246772623032,123570.76006501738
260,0.17243995972032267,117866.71996857232
260,0.1811765311856385,112413.54303746161
260,0.19035573602370837,107201.45319531157
260,0.2,102220.91889244448
262,0.0015000000000000005,191655.63975400128
262,0.0015759966380137665,191655.63975400128
262,0.0016558436020204612,191655.63975400128
262,0.001739735966573901,191655.63975400128
262,0.0018278786895680652,191655.63975400128
262,0.0019204871129708527,191655.63975400128
262,0.0020177874889272165,191655.63975400128
262,0.002120017532517022,191655.63975400128
262,0.002227427002518044,191655.63975400128
262,0.00234027831159301,191655.63975400128
262,0.002458847167391411,191655.63975400128
262,0.002583423246132357,191655.63975400128
262,0.002714310900314134,191655.63975400128
262,0.0028518299022794627,191655.63975400128
262,0.00299631622545304,191655.63975400128
262,0.003148122865160059,191655.63975400128
262,0.003307620701031009,191655.63975400128
262,0.0034751994030997376,191655.63975400128
262,0.003651268383808422,191655.63975400128
262,0.003836257798245354,191655.63975400128
262,0.0040306195950591765,191655.63975400128
262,0.004234828620617113,191655.63975400128
262,0.004449383779104696,191655.63975400128
262,0.00467480925140132,191655.63975400128
262,0.00491165577570942,191655.63975400128
262,0.005160501993065962,191655.63975400128
262,0.005421955861023525,191655.63975400128
262,0.00569665613895474,191655.63975400128
262,0.005985273948608768,191655.63975400128
262,0.006288514413732525,191655.63975400128
262,0.0066071183827623794,191655.63975400128
262,0.006941864238794974,191655.63975400128
262,0.007293569801259248,191655.63975400128
262,0.007663094323935538,191655.63975400128
262,0.00805134059420318,191655.63975400128
262,0.008459257138645314,191655.63975400128
262,0.00888784054039931,191655.63975400128
262,0.009338137873914501,191655.63975400128
262,0.009811249263065515,191655.63975400128
262,0.010308330568870861,191655.63975400128
262,0.010830596213383335,191655.63975400128
262,0.011379322146651168,191655.63975400128
262,0.011955848963998556,191655.63975400128
262,0.012561585181241388,191655.63975400128
262,0.013198010675839976,191655.63975400128
262,0.01386668030239573,191655.63975400128
262,0.014569227691324923,191655.63975400128
262,0.015307369239990086,191655.63975400128
262,0.0160829083060398,191655.63975400128
262,0.016897739613201603,191655.63975400128
262,0.017753853880291832,191655.63975400128
262,0.018653342684751724,191655.63975400128
262,0.019598403572591586,191655.63975400128
262,0.02059134542722754,191655.63975400128
262,0.021634594110327157,191655.63975400128
262,0.02273069838844534,191655.63975400128
262,0.023882336159929858,191655.63975400128
262,0.025092320997309354,191655.63975400128
262,0.026363609021147837,191655.63975400128
262,0.027699306122158925,191655.63975400128
262,0.029102675549224383,191655.63975400128
262,0.030577145881855373,191655.63975400128
262,0.03212631940657368,191655.63975400128
262,0.03375398091767769,191655.63975400128
262,0.035464106963893884,191655.63975400128
262,0.03726087556350488,191655.63975400128
262,0.039148676411688656,191655.63975400128
262,0.04113212160500675,191655.63975400128
262,0.043216056909242684,191655.63975400128
262,0.045405573598118684,191655.63975400128
262,0.047706020891814443,191655.63975400128
262,0.05012301902567601,191655.63975400128
262,0.05266247298104359,191655.63975400128
262,0.05533058691174367,191655.63975400128
262,0.05813387930149098,191655.63975400128
262,0.0610791988892319,191655.63975400128
262,0.06417374140133572,191655.63975400128
262,0.06742506713151325,191655.63975400128
262,0.07084111941141158,191655.63975400128
262,0.07443024401701089,191655.63975400128
262,0.0782012095582356,191655.63975400128
262,0.08216322890159282,191655.63975400128
262,0.08632598167817719,191655.63975400128
262,0.0906996379320301,191655.63975400128
262,0.09529488296663015,191655.63975400128
262,0.10012294345021629,191655.63975400128
262,0.10519561484372214,189659.9222570656
262,0.11052529021833142,181132.58532920154
262,0.11612499053305735,172957.01467680998
262,0.1220083964463192,165122.07966048399
262,0.12818988173923312,157616.59253100416
262,0.13468454843227573,150429.37544009974
262,0.14150826368111252,143549.31663025325
262,0.1486776985417325,136965.4173218353
262,0.15621036869959642,130666.8305974985
262,0.1641246772623032,124642.89339889896
262,0.17243995972032267,118883.15259399218
262,0.1811765311856385,113377.38593983931
262,0.19035573602370837,108115.61865229516
262,0.2,103088.13619699277
264,0.0015000000000000005,207422.87327666397
264,0.0015759966380137665,207422.87327666397
264,0.0016558436020204612,207422.87327666397
264,0.001739735966573901,207422.87327666397
264,0.0018278786895680652,207422.87327666397
264,0.0019204871129708527,207422.87327666397
264,0.0020177874889272165,207422.87327666397
264,0.002120017532517022,207422.87327666397
264,0.002227427002518044,207422.87327666397
264,0.00234027831159301,207422.87327666397
264,0.002458847167391411,207422.87327666397
264,0.002583423246132357,207422.87327666397
264,0.002714310900314134,207422.87327666397
264,0.0028518299022794627,207422.87327666397
264,0.00299631622545304,207422.87327666397
264,0.003148122865160059,207422.87327666397
264,0.003307620701031009,207422.87327666397
264,0.0034751994030997376,207422.87327666397
264,0.003651268383808422,207422.87327666397
264,0.003836257798245354,207422.87327666397
264,0.0040306195950591765,207422.87327666397
264,0.004234828620617113,207422.87327666397
264,0.004449383779104696,207422.87327666397
264,0.00467480925140132,207422.87327666397
264,0.00491165577570942,207422.87327666397
264,0.005160501993065962,207422.87327666397
264,0.005421955861023525,207422.87327666397
264,0.00569665613895474,207422.87327666397
264,0.005985273948608768,207422.87327666397
264,0.006288514413732525,207422.87327666397
264,0.0066071183827623794,207422.87327666397
264,0.006941864238794974,207422.87327666397
264,0.007293569801259248,207422.87327666397
264,0.007663094323935538,207422.87327666397
264,0.00805134059420318,207422.87327666397
264,0.008459257138645314,207422.87327666397
264,0.00888784054039931,207422.87327666397
264,0.009338137873914501,207422.87327666397
264,0.009811249263065515,207422.87327666397
264,0.010308330568870861,207422.87327666397
264,0.010830596213383335,207422.87327666397
264,0.011379322146651168,207422.87327666397
264,0.011955848963998556,207422.87327666397
264,0.012561585181241388,207422.87327666397
264,0.013198010675839976,207422.87327666397
264,0.01386668030239573,207422.87327666397
264,0.014569227691324923,207422.87327666397
264,0.015307369239990086,207422.87327666397
264,0.0160829083060398,207422.87327666397
264,0.016897739613201603,207422.87327666397
264,0.017753853880291832,207422.87327666397
264,0.018653342684751724,207422.87327666397
264,0.019598403572591586,207422.87327666397
264,0.02059134542722754,207422.87327666397
264,0.021634594110327157,207422.87327666397
264,0.02273069838844534,207422.87327666397
264,0.023882336159929858,207422.87327666397
264,0.025092320997309354,207422.87327666397
264,0.026363609021147837,207422.87327666397
264,0.027699306122158925,207422.87327666397
264,0.029102675549224383,207422.87327666397
264,0.030577145881855373,207422.87327666397
264,0.03212631940657368,207422.87327666397
264,0.03375398091767769,207422.87327666397
264,0.035464106963893884,207422.87327666397
264,0.03726087556350488,207422.87327666397
264,0.039148676411688656,207422.87327666397
264,0.04113212160500675,207422.87327666397
264,0.043216056909242684,207422.87327666397
264,0.045405573598118684,207422.87327666397
264,0.047706020891814443,207422.87327666397
264,0.05012301902567601,207422.87327666397
264,0.05266247298104359,207422.87327666397
264,0.05533058691174367,207422.87327666397
264,0.05813387930149098,207422.87327666397
264,0.0610791988892319,207422.87327666397
264,0.06417374140133572,207422.87327666397
264,0.06742506713151325,207422.87327666397
264,0.07084111941141158,207422.87327666397
264,0.07443024401701089,207422.87327666397
264,0.0782012095582356,207422.87327666397
264,0.08216322890159282,207422.87327666397
264,0.08632598167817719,207422.87327666397
264,0.0906996379320301,207422.87327666397
264,0.09529488296663015,207422.87327666397
264,0.10012294345021629,200399.82752730363
264,0.10519561484372214,191408.09009664322
264,0.11052529021833142,182785.4800479247
264,0.11612499053305735,174520.50551431856
264,0.1220083964463192,166601.58938581758
264,0.12818988173923312,159017.14214779803
264,0.13468454843227573,151755.6231572408
264,0.14150826368111252,144805.5919619567
264,0.1486776985417325,138155.7510392254
264,0.15621036869959642,131794.98113622333
264,0.1641246772623032,125712.37022982482
264,0.17243995972032267,119897.23698309151
264,0.1811765311856385,114339.14945613056
264,0.19035573602370837,109027.93972672946
264,0.2,103953.71498855617
266,0.0015000000000000005,224179.18453951387
266,0.0015759966380137665,224179.18453951387
266,0.0016558436020204612,224179.18453951387
266,0.001739735966573901,224179.18453951387
266,0.0018278786895680652,224179.18453951387
266,0.0019204871129708527,224179.18453951387
266,0.0020177874889272165,224179.18453951387
266,0.002120017532517022,224179.18453951387
266,0.002227427002518044,224179.18453951387
266,0.00234027831159301,224179.18453951387
266,0.002458847167391411,224179.18453951387
266,0.002583423246132357,224179.18453951387
266,0.002714310900314134,224179.18453951387
266,0.0028518299022794627,224179.18453951387
266,0.00299631622545304,224179.18453951387
266,0.003148122865160059,224179.18453951387
266,0.003307620701031009,224179.18453951387
266,0.0034751994030997376,224179.18453951387
266,0.003651268383808422,224179.18453951387
266,0.003836257798245354,224179.18453951387
266,0.0040306195950591765,224179.18453951387
266,0.004234828620617113,224179.18453951387
266,0.004449383779104696,224179.18453951387
266,0.00467480925140132,224179.18453951387
266,0.00491165577570942,224179.18453951387
266,0.005160501993065962,224179.18453951387
266,0.005421955861023525,224179.18453951387
266,0.00569665613895474,224179.18453951387
266,0.005985273948608768,224179.18453951387
266,0.006288514413732525,224179.18453951387
266,0.0066071183827623794,224179.18453951387
266,0.006941864238794974,224179.18453951387
266,0.007293569801259248,224179.18453951387
266,0.007663094323935538,224179.18453951387
266,0.00805134059420318,224179.18453951387
266,0.008459257138645314,224179.18453951387
266,0.00888784054039931,224179.18453951387
266,0.009338137873914501,224179.18453951387
266,0.009811249263065515,224179.18453951387
266,0.010308330568870861,224179.18453951387
266,0.010830596213383335,224179.18453951387
266,0.011379322146651168,224179.18453951387
266,0.011955848963998556,224179.18453951387
266,0.012561585181241388,224179.18453951387
266,0.013198010675839976,224179.18453951387
266,0.01386668030239573,224179.18453951387
266,0.014569227691324923,224179.18453951387
266,0.015307369239990086,224179.18453951387
266,0.0160829083060398,224179.18453951387
266,0.016897739613201603,224179.18453951387
266,0.017753853880291832,224179.18453951387
266,0.018653342684751724,224179.18453951387
266,0.019598403572591586,224179.18453951387
266,0.02059134542722754,224179.18453951387
266,0.021634594110327157,224179.18453951387
266,0.02273069838844534,224179.18453951387
266,0.023882336159929858,224179.18453951387
266,0.025092320997309354,224179.18453951387
266,0.026363609021147837,224179.18453951387
266,0.027699306122158925,224179.18453951387
266,0.029102675549224383,224179.18453951387
266,0.030577145881855373,224179.18453951387
266,0.03212631940657368,224179.18453951387
266,0.03375398091767769,224179.18453951387
266,0.035464106963893884,224179.18453951387
266,0.03726087556350488,224179.18453951387
266,0.039148676411688656,224179.18453951387
266,0.04113212160500675,224179.18453951387
266,0.043216056909242684,224179.18453951387
266,0.045405573598118684,224179.18453951387
266,0.047706020891814443,224179.18453951387
266,0.05012301902567601,224179.18453951387
266,0.05266247298104359,224179.18453951387
266,0.05533058691174367,224179.18453951387
266,0.05813387930149098,224179.18453951387
266,0.0610791988892319,224179.18453951387
266,0.06417374140133572,224179.18453951387
266,0.06742506713151325,224179.18453951387
266,0.07084111941141158,224179.18453951387
266,0.07443024401701089,224179.18453951387
266,0.0782012095582356,224179.18453951387
266,0.08216322890159282,224179.18453951387
266,0.08632598167817719,224179.18453951387
266,0.0906996379320301,221597.87437645154
